Frame,Timestamp,ActorID,ActorType,Other_ActorID,Other_ActorType,CollisionPos,CollisionDegree
1640,76.8726518759504,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.176300, y=300.886688, z=0.308487)","Vector3D(x=21.344423, y=85.599609, z=-7.312348)"
1640,76.8726518759504,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.126480, y=300.902252, z=0.307762)","Vector3D(x=27.413019, y=111.134949, z=-9.484698)"
1640,76.8726518759504,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.126480, y=300.902252, z=0.307762)","Vector3D(x=30.557907, y=123.884613, z=-10.572806)"
1640,76.8726518759504,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.126480, y=300.902252, z=0.307762)","Vector3D(x=21.533516, y=89.241501, z=-7.599262)"
1641,76.92265187669545,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.126480, y=300.902252, z=0.307762)","Vector3D(x=28.025724, y=116.147217, z=-9.890388)"
1641,76.92265187669545,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.126480, y=300.902252, z=0.307762)","Vector3D(x=19.534010, y=82.800255, z=-7.036555)"
1641,76.92265187669545,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.077606, y=300.916351, z=0.307089)","Vector3D(x=26.387325, y=111.849907, z=-9.505261)"
1641,76.92265187669545,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.077606, y=300.916351, z=0.307089)","Vector3D(x=21.502300, y=93.178818, z=-7.903074)"
1641,76.92265187669545,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.077606, y=300.916351, z=0.307089)","Vector3D(x=23.957443, y=103.818024, z=-8.805450)"
1642,76.97265187744051,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.077606, y=300.916351, z=0.307089)","Vector3D(x=10.555582, y=46.789482, z=-3.961299)"
1642,76.97265187744051,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.077606, y=300.916351, z=0.307089)","Vector3D(x=24.260233, y=107.537773, z=-9.104381)"
1642,76.97265187744051,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.027130, y=300.928925, z=0.306381)","Vector3D(x=8.605336, y=38.922535, z=-3.290153)"
1642,76.97265187744051,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.027130, y=300.928925, z=0.306381)","Vector3D(x=8.368517, y=38.187992, z=-3.227350)"
1642,76.97265187744051,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.027130, y=300.928925, z=0.306381)","Vector3D(x=9.220607, y=42.357601, z=-3.578883)"
1643,77.02265187818557,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.027130, y=300.928925, z=0.306381)","Vector3D(x=7.301260, y=33.755814, z=-2.851683)"
1643,77.02265187818557,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.027130, y=300.928925, z=0.306381)","Vector3D(x=3.758947, y=17.471756, z=-1.476058)"
1664,78.07265189383179,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=181.656204, y=301.167175, z=0.295870)","Vector3D(x=1.647030, y=10.075186, z=-0.405608)"
1664,78.07265189383179,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=181.588806, y=301.176727, z=0.289839)","Vector3D(x=0.979002, y=5.997945, z=-0.232485)"
1665,78.12265189457685,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=181.588806, y=301.176727, z=0.289839)","Vector3D(x=1.669724, y=10.253689, z=-0.383927)"
1665,78.12265189457685,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=181.588806, y=301.176727, z=0.289839)","Vector3D(x=0.768195, y=4.736835, z=-0.166997)"
1665,78.12265189457685,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=181.588806, y=301.176727, z=0.289839)","Vector3D(x=0.416740, y=2.578326, z=-0.086421)"
