Frame,Timestamp,ActorID,ActorType,Other_ActorID,Other_ActorType,CollisionPos,CollisionDegree
3462,164.80956471106037,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.475735, y=300.715973, z=0.282869)","Vector3D(x=38.406536, y=33.127186, z=-6.193917)"
3462,164.80956471106037,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.475735, y=300.715973, z=0.282869)","Vector3D(x=10.903387, y=9.404611, z=-1.758416)"
3462,164.80956471106037,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.475735, y=300.715973, z=0.282869)","Vector3D(x=75.110390, y=64.785744, z=-12.113238)"
3463,164.85956471180543,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.475735, y=300.715973, z=0.282869)","Vector3D(x=110.059013, y=94.930328, z=-17.749489)"
3463,164.85956471180543,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.475735, y=300.715973, z=0.282869)","Vector3D(x=89.661804, y=77.336922, z=-14.459981)"
3463,164.85956471180543,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.474842, y=300.719147, z=0.282895)","Vector3D(x=69.383713, y=59.846249, z=-11.189682)"
3463,164.85956471180543,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.474842, y=300.719147, z=0.282895)","Vector3D(x=81.977524, y=70.708923, z=-13.220718)"
3463,164.85956471180543,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.474842, y=300.719147, z=0.282895)","Vector3D(x=107.391502, y=92.629501, z=-17.319294)"
3464,164.9095647125505,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.474842, y=300.719147, z=0.282895)","Vector3D(x=33.115433, y=28.563395, z=-5.340608)"
3464,164.9095647125505,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.474842, y=300.719147, z=0.282895)","Vector3D(x=134.549713, y=116.054550, z=-21.699165)"
3464,164.9095647125505,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.474094, y=300.721375, z=0.282875)","Vector3D(x=40.580833, y=35.002605, z=-6.544571)"
3464,164.9095647125505,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.474094, y=300.721375, z=0.282875)","Vector3D(x=35.355320, y=30.495388, z=-5.701839)"
3465,164.95956471329555,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.474094, y=300.721375, z=0.282875)","Vector3D(x=97.460533, y=84.063644, z=-15.717702)"
3465,164.95956471329555,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.474094, y=300.721375, z=0.282875)","Vector3D(x=34.935127, y=30.425337, z=-5.658863)"
3465,164.95956471329555,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.473557, y=300.723877, z=0.282873)","Vector3D(x=59.567070, y=51.877533, z=-9.648795)"
3465,164.95956471329555,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.473557, y=300.723877, z=0.282873)","Vector3D(x=95.203262, y=82.913429, z=-15.421218)"
3466,165.0095647140406,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.473557, y=300.723877, z=0.282873)","Vector3D(x=53.555614, y=46.642097, z=-8.675048)"
3466,165.0095647140406,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.473557, y=300.723877, z=0.282873)","Vector3D(x=106.766846, y=92.984268, z=-17.294310)"
3466,165.0095647140406,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.472511, y=300.726746, z=0.282859)","Vector3D(x=89.850502, y=78.251663, z=-14.554167)"
3466,165.0095647140406,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.472511, y=300.726746, z=0.282859)","Vector3D(x=32.081955, y=27.940483, z=-5.196700)"
3466,165.0095647140406,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.472511, y=300.726746, z=0.282859)","Vector3D(x=104.080864, y=90.645027, z=-16.859230)"
3467,165.05956471478567,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.472511, y=300.726746, z=0.282859)","Vector3D(x=102.097099, y=88.917343, z=-16.537895)"
3467,165.05956471478567,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.472511, y=300.726746, z=0.282859)","Vector3D(x=97.035645, y=84.509262, z=-15.718029)"
3467,165.05956471478567,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.471676, y=300.729706, z=0.282914)","Vector3D(x=83.808029, y=72.989204, z=-13.575394)"
3467,165.05956471478567,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.471676, y=300.729706, z=0.282914)","Vector3D(x=31.689453, y=27.598646, z=-5.133122)"
3467,165.05956471478567,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.471676, y=300.729706, z=0.282914)","Vector3D(x=40.942757, y=35.657436, z=-6.631991)"
3468,165.10956471553072,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.471676, y=300.729706, z=0.282914)","Vector3D(x=93.860214, y=81.743759, z=-15.203668)"
3468,165.10956471553072,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.471676, y=300.729706, z=0.282914)","Vector3D(x=35.465897, y=30.887590, z=-5.744838)"
3468,165.10956471553072,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.470833, y=300.732025, z=0.282872)","Vector3D(x=96.326401, y=83.891586, z=-15.603147)"
